datetime,count,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,year,month,day,dayofweek,hour
2012-03-10 08:00:00,111,1,0,0,1,9.02,10.605,44,19.9995,2012,3,10,5,8
2012-03-10 09:00:00,148,1,0,0,1,9.84,10.605,41,22.0028,2012,3,10,5,9
2012-03-10 10:00:00,223,1,0,0,1,10.66,11.365,35,27.9993,2012,3,10,5,10
2012-03-10 11:00:00,274,1,0,0,1,12.3,13.635,33,22.0028,2012,3,10,5,11
2012-03-10 12:00:00,329,1,0,0,1,12.3,13.635,33,22.0028,2012,3,10,5,12
2012-03-10 13:00:00,357,1,0,0,1,13.12,15.15,29,19.0012,2012,3,10,5,13
2012-03-10 14:00:00,379,1,0,0,1,13.94,15.91,27,19.0012,2012,3,10,5,14
2012-03-10 15:00:00,406,1,0,0,1,13.94,18.18,25,0.0,2012,3,10,5,15
2012-03-10 16:00:00,390,1,0,0,1,14.76,18.18,23,0.0,2012,3,10,5,16
2012-03-10 17:00:00,354,1,0,0,1,14.76,18.94,23,0.0,2012,3,10,5,17
2012-03-10 18:00:00,297,1,0,0,1,14.76,18.18,21,6.0032,2012,3,10,5,18
2012-03-10 19:00:00,184,1,0,0,1,13.94,18.18,25,0.0,2012,3,10,5,19
2012-03-10 20:00:00,121,1,0,0,1,13.12,16.665,33,8.9981,2012,3,10,5,20
2012-03-10 21:00:00,110,1,0,0,1,12.3,14.395,39,15.0013,2012,3,10,5,21
2012-03-10 22:00:00,100,1,0,0,1,10.66,12.88,44,11.0014,2012,3,10,5,22
2012-03-10 23:00:00,83,1,0,0,1,10.66,12.88,41,12.998,2012,3,10,5,23
2012-03-11 00:00:00,69,1,0,0,1,10.66,14.395,44,6.0032,2012,3,11,6,0
2012-03-11 01:00:00,61,1,0,0,1,9.84,12.12,52,11.0014,2012,3,11,6,1
2012-03-11 03:00:00,66,1,0,0,1,9.84,12.12,60,8.9981,2012,3,11,6,3
2012-03-11 04:00:00,22,1,0,0,1,9.84,12.12,60,8.9981,2012,3,11,6,4
2012-03-11 05:00:00,7,1,0,0,1,9.84,12.12,60,11.0014,2012,3,11,6,5
2012-03-11 06:00:00,10,1,0,0,1,9.84,12.12,70,11.0014,2012,3,11,6,6
2012-03-11 07:00:00,17,1,0,0,1,9.02,11.365,69,8.9981,2012,3,11,6,7
2012-03-11 08:00:00,72,1,0,0,1,9.02,11.365,69,8.9981,2012,3,11,6,8
2012-03-11 09:00:00,90,1,0,0,1,10.66,12.88,60,15.0013,2012,3,11,6,9
2012-03-11 10:00:00,218,1,0,0,1,13.12,15.15,49,19.0012,2012,3,11,6,10
2012-03-11 11:00:00,299,1,0,0,1,14.76,16.665,43,19.0012,2012,3,11,6,11
2012-03-11 12:00:00,410,1,0,0,1,16.4,20.455,37,19.9995,2012,3,11,6,12
2012-03-11 13:00:00,464,1,0,0,1,17.22,21.21,41,19.9995,2012,3,11,6,13
2012-03-11 14:00:00,501,1,0,0,1,18.86,22.725,31,19.0012,2012,3,11,6,14
2012-03-11 15:00:00,487,1,0,0,1,20.5,24.24,29,19.9995,2012,3,11,6,15
2012-03-11 16:00:00,509,1,0,0,1,20.5,24.24,31,23.9994,2012,3,11,6,16
2012-03-11 17:00:00,498,1,0,0,1,21.32,25.0,27,19.9995,2012,3,11,6,17
2012-03-11 18:00:00,389,1,0,0,1,21.32,25.0,29,19.0012,2012,3,11,6,18
2012-03-11 19:00:00,258,1,0,0,1,20.5,24.24,31,19.0012,2012,3,11,6,19
2012-03-11 20:00:00,171,1,0,0,1,18.04,21.97,47,15.0013,2012,3,11,6,20
2012-03-11 21:00:00,147,1,0,0,1,17.22,21.21,54,15.0013,2012,3,11,6,21
2012-03-11 22:00:00,94,1,0,0,1,16.4,20.455,54,12.998,2012,3,11,6,22
2012-03-11 23:00:00,52,1,0,0,1,16.4,20.455,50,11.0014,2012,3,11,6,23
2012-03-12 00:00:00,24,1,0,1,1,15.58,19.695,54,12.998,2012,3,12,0,0
2012-03-12 01:00:00,10,1,0,1,1,15.58,19.695,50,8.9981,2012,3,12,0,1
2012-03-12 02:00:00,9,1,0,1,1,15.58,19.695,54,7.0015,2012,3,12,0,2
2012-03-12 03:00:00,2,1,0,1,1,14.76,17.425,50,8.9981,2012,3,12,0,3
2012-03-12 04:00:00,3,1,0,1,1,13.94,16.665,61,12.998,2012,3,12,0,4
2012-03-12 05:00:00,16,1,0,1,1,13.94,16.665,61,12.998,2012,3,12,0,5
2012-03-12 06:00:00,88,1,0,1,1,13.94,17.425,57,7.0015,2012,3,12,0,6
2012-03-12 07:00:00,268,1,0,1,1,13.94,17.425,53,7.0015,2012,3,12,0,7
2012-03-12 08:00:00,564,1,0,1,1,13.94,16.665,61,8.9981,2012,3,12,0,8
2012-03-12 09:00:00,281,1,0,1,1,15.58,19.695,54,11.0014,2012,3,12,0,9
2012-03-12 10:00:00,137,1,0,1,1,16.4,20.455,50,15.0013,2012,3,12,0,10
2012-03-12 11:00:00,150,1,0,1,1,18.04,21.97,44,15.0013,2012,3,12,0,11
2012-03-12 12:00:00,221,1,0,1,1,19.68,23.485,39,15.0013,2012,3,12,0,12
2012-03-12 13:00:00,250,1,0,1,2,22.14,25.76,32,16.9979,2012,3,12,0,13
2012-03-12 14:00:00,221,1,0,1,2,23.78,27.275,32,19.0012,2012,3,12,0,14
2012-03-12 15:00:00,233,1,0,1,1,22.96,26.515,40,8.9981,2012,3,12,0,15
2012-03-12 16:00:00,332,1,0,1,1,25.42,31.06,35,30.0026,2012,3,12,0,16
2012-03-12 17:00:00,644,1,0,1,2,25.42,31.06,38,27.9993,2012,3,12,0,17
2012-03-12 18:00:00,712,1,0,1,2,24.6,31.06,43,12.998,2012,3,12,0,18
2012-03-12 19:00:00,446,1,0,1,2,22.96,26.515,49,15.0013,2012,3,12,0,19
2012-03-12 20:00:00,286,1,0,1,2,22.96,26.515,49,15.0013,2012,3,12,0,20
2012-03-12 21:00:00,205,1,0,1,2,22.14,25.76,56,15.0013,2012,3,12,0,21
2012-03-12 22:00:00,133,1,0,1,2,22.96,26.515,56,15.0013,2012,3,12,0,22
2012-03-12 23:00:00,63,1,0,1,1,22.96,26.515,56,15.0013,2012,3,12,0,23
2012-03-13 00:00:00,26,1,0,1,2,22.96,26.515,52,12.998,2012,3,13,1,0
2012-03-13 01:00:00,16,1,0,1,2,21.32,25.0,59,15.0013,2012,3,13,1,1
2012-03-13 02:00:00,1,1,0,1,3,21.32,25.0,72,19.9995,2012,3,13,1,2
2012-03-13 03:00:00,2,1,0,1,3,21.32,25.0,72,19.9995,2012,3,13,1,3
2012-03-13 04:00:00,1,1,0,1,2,18.86,22.725,82,12.998,2012,3,13,1,4
2012-03-13 05:00:00,24,1,0,1,2,18.86,22.725,82,12.998,2012,3,13,1,5
2012-03-13 06:00:00,113,1,0,1,3,18.86,22.725,82,12.998,2012,3,13,1,6
2012-03-13 07:00:00,308,1,0,1,2,18.86,22.725,82,19.0012,2012,3,13,1,7
2012-03-13 08:00:00,593,1,0,1,1,18.86,22.725,82,19.0012,2012,3,13,1,8
2012-03-13 09:00:00,342,1,0,1,1,19.68,23.485,82,19.0012,2012,3,13,1,9
2012-03-13 10:00:00,143,1,0,1,1,21.32,25.0,77,15.0013,2012,3,13,1,10
2012-03-13 11:00:00,219,1,0,1,1,22.14,25.76,73,19.0012,2012,3,13,1,11
2012-03-13 12:00:00,244,1,0,1,1,24.6,30.305,60,19.0012,2012,3,13,1,12
2012-03-13 13:00:00,233,1,0,1,1,24.6,30.305,60,26.0027,2012,3,13,1,13
2012-03-13 14:00:00,212,1,0,1,1,26.24,31.06,53,22.0028,2012,3,13,1,14
2012-03-13 15:00:00,264,1,0,1,1,28.7,31.82,39,15.0013,2012,3,13,1,15
2012-03-13 16:00:00,365,1,0,1,1,29.52,32.575,34,26.0027,2012,3,13,1,16
2012-03-13 17:00:00,676,1,0,1,1,28.7,31.82,37,7.0015,2012,3,13,1,17
2012-03-13 18:00:00,734,1,0,1,1,28.7,31.82,34,19.9995,2012,3,13,1,18
2012-03-13 19:00:00,479,1,0,1,1,26.24,31.06,47,15.0013,2012,3,13,1,19
2012-03-13 20:00:00,351,1,0,1,1,24.6,31.06,49,11.0014,2012,3,13,1,20
2012-03-13 21:00:00,244,1,0,1,1,23.78,27.275,56,7.0015,2012,3,13,1,21
2012-03-13 22:00:00,170,1,0,1,1,22.96,26.515,60,6.0032,2012,3,13,1,22
2012-03-13 23:00:00,87,1,0,1,1,22.96,26.515,56,8.9981,2012,3,13,1,23
2012-03-14 00:00:00,39,1,0,1,1,22.14,25.76,60,7.0015,2012,3,14,2,0
2012-03-14 01:00:00,27,1,0,1,1,21.32,25.0,63,6.0032,2012,3,14,2,1
2012-03-14 02:00:00,2,1,0,1,1,20.5,24.24,68,12.998,2012,3,14,2,2
2012-03-14 03:00:00,4,1,0,1,1,19.68,23.485,72,12.998,2012,3,14,2,3
2012-03-14 04:00:00,5,1,0,1,1,19.68,23.485,67,6.0032,2012,3,14,2,4
2012-03-14 05:00:00,27,1,0,1,1,18.04,21.97,82,8.9981,2012,3,14,2,5
2012-03-14 06:00:00,121,1,0,1,1,18.04,21.97,82,6.0032,2012,3,14,2,6
2012-03-14 07:00:00,368,1,0,1,1,18.04,21.97,82,7.0015,2012,3,14,2,7
2012-03-14 08:00:00,662,1,0,1,1,18.04,21.97,82,0.0,2012,3,14,2,8
2012-03-14 09:00:00,351,1,0,1,1,21.32,25.0,68,0.0,2012,3,14,2,9
2012-03-14 10:00:00,188,1,0,1,1,22.96,26.515,56,7.0015,2012,3,14,2,10
2012-03-14 11:00:00,220,1,0,1,2,25.42,31.06,41,11.0014,2012,3,14,2,11
2012-03-14 12:00:00,267,1,0,1,2,26.24,31.06,29,0.0,2012,3,14,2,12
2012-03-14 13:00:00,254,1,0,1,1,27.06,31.06,27,15.0013,2012,3,14,2,13
2012-03-14 14:00:00,224,1,0,1,1,28.7,31.82,23,22.0028,2012,3,14,2,14
2012-03-14 15:00:00,283,1,0,1,1,28.7,31.82,24,0.0,2012,3,14,2,15
2012-03-14 16:00:00,356,1,0,1,1,29.52,31.82,25,12.998,2012,3,14,2,16
2012-03-14 17:00:00,782,1,0,1,1,28.7,31.82,28,6.0032,2012,3,14,2,17
2012-03-14 18:00:00,749,1,0,1,1,28.7,31.82,32,0.0,2012,3,14,2,18
2012-03-14 19:00:00,472,1,0,1,1,26.24,31.06,33,11.0014,2012,3,14,2,19
2012-03-14 20:00:00,330,1,0,1,1,25.42,31.06,35,7.0015,2012,3,14,2,20
2012-03-14 21:00:00,288,1,0,1,1,24.6,31.06,40,6.0032,2012,3,14,2,21
2012-03-14 22:00:00,202,1,0,1,1,21.32,25.0,55,8.9981,2012,3,14,2,22
2012-03-14 23:00:00,91,1,0,1,1,22.96,26.515,43,11.0014,2012,3,14,2,23
2012-03-15 00:00:00,60,1,0,1,1,22.14,25.76,49,8.9981,2012,3,15,3,0
2012-03-15 01:00:00,23,1,0,1,1,20.5,24.24,59,7.0015,2012,3,15,3,1
2012-03-15 02:00:00,19,1,0,1,1,20.5,24.24,59,0.0,2012,3,15,3,2
2012-03-15 03:00:00,7,1,0,1,1,20.5,24.24,63,0.0,2012,3,15,3,3
2012-03-15 04:00:00,14,1,0,1,1,18.04,21.97,77,7.0015,2012,3,15,3,4
2012-03-15 05:00:00,26,1,0,1,1,18.86,22.725,67,0.0,2012,3,15,3,5
2012-03-15 06:00:00,117,1,0,1,1,18.04,21.97,72,6.0032,2012,3,15,3,6
2012-03-15 07:00:00,381,1,0,1,1,18.04,21.97,72,6.0032,2012,3,15,3,7
2012-03-15 08:00:00,623,1,0,1,1,18.04,21.97,77,7.0015,2012,3,15,3,8
2012-03-15 09:00:00,315,1,0,1,1,19.68,23.485,77,6.0032,2012,3,15,3,9
2012-03-15 10:00:00,164,1,0,1,1,21.32,25.0,68,7.0015,2012,3,15,3,10
2012-03-15 11:00:00,211,1,0,1,1,22.96,26.515,60,8.9981,2012,3,15,3,11
2012-03-15 12:00:00,265,1,0,1,2,25.42,31.06,50,8.9981,2012,3,15,3,12
2012-03-15 13:00:00,273,1,0,1,2,27.06,31.06,41,6.0032,2012,3,15,3,13
2012-03-15 14:00:00,258,1,0,1,2,29.52,32.575,30,7.0015,2012,3,15,3,14
2012-03-15 15:00:00,287,1,0,1,1,29.52,32.575,32,15.0013,2012,3,15,3,15
2012-03-15 16:00:00,426,1,0,1,1,29.52,32.575,37,26.0027,2012,3,15,3,16
2012-03-15 17:00:00,713,1,0,1,1,28.7,31.82,39,16.9979,2012,3,15,3,17
2012-03-15 18:00:00,746,1,0,1,1,27.06,31.06,44,19.0012,2012,3,15,3,18
2012-03-15 19:00:00,425,1,0,1,2,26.24,31.06,50,12.998,2012,3,15,3,19
2012-03-15 20:00:00,330,1,0,1,2,23.78,27.275,60,23.9994,2012,3,15,3,20
2012-03-15 21:00:00,243,1,0,1,1,22.14,25.76,68,19.0012,2012,3,15,3,21
2012-03-15 22:00:00,169,1,0,1,1,21.32,25.0,68,8.9981,2012,3,15,3,22
2012-03-15 23:00:00,97,1,0,1,1,19.68,23.485,72,12.998,2012,3,15,3,23
2012-03-16 00:00:00,57,1,0,1,1,18.04,21.97,77,16.9979,2012,3,16,4,0
2012-03-16 01:00:00,26,1,0,1,2,17.22,21.21,82,22.0028,2012,3,16,4,1
2012-03-16 02:00:00,4,1,0,1,2,17.22,21.21,82,12.998,2012,3,16,4,2
2012-03-16 03:00:00,3,1,0,1,2,16.4,20.455,87,19.0012,2012,3,16,4,3
2012-03-16 04:00:00,3,1,0,1,2,16.4,20.455,87,16.9979,2012,3,16,4,4
2012-03-16 05:00:00,32,1,0,1,2,16.4,20.455,87,15.0013,2012,3,16,4,5
2012-03-16 06:00:00,99,1,0,1,2,16.4,20.455,87,11.0014,2012,3,16,4,6
2012-03-16 07:00:00,278,1,0,1,2,16.4,20.455,87,12.998,2012,3,16,4,7
2012-03-16 08:00:00,562,1,0,1,2,16.4,20.455,87,15.0013,2012,3,16,4,8
2012-03-16 09:00:00,312,1,0,1,2,17.22,21.21,82,0.0,2012,3,16,4,9
2012-03-16 10:00:00,180,1,0,1,2,16.4,20.455,87,6.0032,2012,3,16,4,10
2012-03-16 11:00:00,207,1,0,1,2,18.04,21.97,77,0.0,2012,3,16,4,11
2012-03-16 12:00:00,294,1,0,1,2,18.04,21.97,82,8.9981,2012,3,16,4,12
2012-03-16 13:00:00,260,1,0,1,2,18.86,22.725,77,6.0032,2012,3,16,4,13
2012-03-16 14:00:00,202,1,0,1,2,19.68,23.485,72,0.0,2012,3,16,4,14
2012-03-16 15:00:00,107,1,0,1,3,18.86,22.725,82,7.0015,2012,3,16,4,15
2012-03-16 16:00:00,129,1,0,1,3,19.68,23.485,77,0.0,2012,3,16,4,16
2012-03-16 17:00:00,258,1,0,1,3,19.68,23.485,82,6.0032,2012,3,16,4,17
2012-03-16 18:00:00,408,1,0,1,3,19.68,23.485,82,6.0032,2012,3,16,4,18
2012-03-16 19:00:00,296,1,0,1,2,18.86,22.725,88,0.0,2012,3,16,4,19
2012-03-16 20:00:00,235,1,0,1,1,18.86,22.725,88,0.0,2012,3,16,4,20
2012-03-16 21:00:00,152,1,0,1,2,18.04,21.97,94,0.0,2012,3,16,4,21
2012-03-16 22:00:00,148,1,0,1,2,18.04,21.97,94,0.0,2012,3,16,4,22
2012-03-16 23:00:00,126,1,0,1,2,18.04,21.97,94,0.0,2012,3,16,4,23
2012-03-17 00:00:00,100,1,0,0,2,18.04,21.97,94,6.0032,2012,3,17,5,0
2012-03-17 01:00:00,69,1,0,0,2,18.04,21.97,94,0.0,2012,3,17,5,1
2012-03-17 02:00:00,42,1,0,0,2,18.04,21.97,88,0.0,2012,3,17,5,2
2012-03-17 03:00:00,26,1,0,0,2,18.04,21.97,88,0.0,2012,3,17,5,3
2012-03-17 04:00:00,2,1,0,0,2,17.22,21.21,94,0.0,2012,3,17,5,4
2012-03-17 05:00:00,8,1,0,0,2,17.22,21.21,94,6.0032,2012,3,17,5,5
2012-03-17 06:00:00,30,1,0,0,2,17.22,21.21,94,12.998,2012,3,17,5,6
2012-03-17 07:00:00,86,1,0,0,2,16.4,20.455,100,8.9981,2012,3,17,5,7
2012-03-17 08:00:00,218,1,0,0,2,17.22,21.21,94,7.0015,2012,3,17,5,8
2012-03-17 09:00:00,321,1,0,0,2,18.04,21.97,88,6.0032,2012,3,17,5,9
2012-03-17 10:00:00,443,1,0,0,2,20.5,24.24,77,6.0032,2012,3,17,5,10
2012-03-17 11:00:00,585,1,0,0,2,21.32,25.0,77,8.9981,2012,3,17,5,11
2012-03-17 12:00:00,651,1,0,0,1,22.96,26.515,68,11.0014,2012,3,17,5,12
2012-03-17 13:00:00,686,1,0,0,1,24.6,30.305,60,7.0015,2012,3,17,5,13
2012-03-17 14:00:00,690,1,0,0,1,25.42,31.06,53,6.0032,2012,3,17,5,14
2012-03-17 15:00:00,679,1,0,0,1,26.24,31.06,53,8.9981,2012,3,17,5,15
2012-03-17 16:00:00,685,1,0,0,1,26.24,31.06,50,0.0,2012,3,17,5,16
2012-03-17 17:00:00,648,1,0,0,1,26.24,31.06,50,8.9981,2012,3,17,5,17
2012-03-17 18:00:00,560,1,0,0,1,25.42,31.06,57,19.9995,2012,3,17,5,18
2012-03-17 19:00:00,417,1,0,0,1,23.78,27.275,64,19.0012,2012,3,17,5,19
2012-03-17 20:00:00,271,1,0,0,1,22.96,26.515,64,12.998,2012,3,17,5,20
2012-03-17 21:00:00,223,1,0,0,1,22.14,25.76,68,11.0014,2012,3,17,5,21
2012-03-17 22:00:00,211,1,0,0,1,22.14,25.76,68,0.0,2012,3,17,5,22
2012-03-17 23:00:00,185,1,0,0,1,20.5,24.24,77,11.0014,2012,3,17,5,23
2012-03-18 00:00:00,107,1,0,0,1,18.86,22.725,88,12.998,2012,3,18,6,0
2012-03-18 01:00:00,113,1,0,0,1,18.86,22.725,82,8.9981,2012,3,18,6,1
2012-03-18 02:00:00,56,1,0,0,2,18.86,22.725,82,7.0015,2012,3,18,6,2
2012-03-18 03:00:00,18,1,0,0,2,18.04,21.97,88,8.9981,2012,3,18,6,3
2012-03-18 04:00:00,14,1,0,0,2,17.22,21.21,94,11.0014,2012,3,18,6,4
2012-03-18 05:00:00,6,1,0,0,2,16.4,20.455,94,7.0015,2012,3,18,6,5
2012-03-18 06:00:00,11,1,0,0,2,16.4,20.455,94,7.0015,2012,3,18,6,6
2012-03-18 07:00:00,42,1,0,0,3,17.22,21.21,88,11.0014,2012,3,18,6,7
2012-03-18 08:00:00,96,1,0,0,2,17.22,21.21,88,7.0015,2012,3,18,6,8
2012-03-18 09:00:00,178,1,0,0,2,17.22,21.21,88,6.0032,2012,3,18,6,9
2012-03-18 10:00:00,351,1,0,0,2,17.22,21.21,88,7.0015,2012,3,18,6,10
2012-03-18 11:00:00,368,1,0,0,2,18.04,21.97,82,11.0014,2012,3,18,6,11
2012-03-18 12:00:00,503,1,0,0,2,18.04,21.97,88,8.9981,2012,3,18,6,12
2012-03-18 13:00:00,544,1,0,0,2,18.86,22.725,82,11.0014,2012,3,18,6,13
2012-03-18 14:00:00,521,1,0,0,2,20.5,24.24,77,6.0032,2012,3,18,6,14
2012-03-18 15:00:00,554,1,0,0,1,22.14,25.76,68,6.0032,2012,3,18,6,15
2012-03-18 16:00:00,541,1,0,0,1,22.14,25.76,73,6.0032,2012,3,18,6,16
2012-03-18 17:00:00,541,1,0,0,1,22.96,26.515,64,6.0032,2012,3,18,6,17
2012-03-18 18:00:00,459,1,0,0,1,22.96,26.515,64,11.0014,2012,3,18,6,18
2012-03-18 19:00:00,352,1,0,0,1,22.96,26.515,64,11.0014,2012,3,18,6,19
2012-03-18 20:00:00,198,1,0,0,1,21.32,25.0,77,8.9981,2012,3,18,6,20
2012-03-18 21:00:00,173,1,0,0,1,21.32,25.0,72,6.0032,2012,3,18,6,21
2012-03-18 22:00:00,100,1,0,0,1,20.5,24.24,77,7.0015,2012,3,18,6,22
2012-03-18 23:00:00,46,1,0,0,1,19.68,23.485,82,11.0014,2012,3,18,6,23
2012-03-19 00:00:00,23,1,0,1,1,19.68,23.485,82,7.0015,2012,3,19,0,0
2012-03-19 01:00:00,15,1,0,1,1,18.86,22.725,88,7.0015,2012,3,19,0,1
2012-03-19 02:00:00,8,1,0,1,1,18.86,22.725,88,11.0014,2012,3,19,0,2
2012-03-19 03:00:00,2,1,0,1,1,18.86,22.725,88,6.0032,2012,3,19,0,3
2012-03-19 04:00:00,3,1,0,1,1,18.04,21.97,94,0.0,2012,3,19,0,4
2012-03-19 05:00:00,31,1,0,1,1,18.04,21.97,94,0.0,2012,3,19,0,5
2012-03-19 06:00:00,120,1,0,1,1,18.86,22.725,88,8.9981,2012,3,19,0,6
2012-03-19 07:00:00,354,1,0,1,1,18.86,22.725,88,12.998,2012,3,19,0,7
2012-03-19 08:00:00,579,1,0,1,1,18.86,22.725,88,7.0015,2012,3,19,0,8
2012-03-19 09:00:00,331,1,0,1,1,20.5,24.24,72,11.0014,2012,3,19,0,9
2012-03-19 10:00:00,184,1,0,1,1,21.32,25.0,72,8.9981,2012,3,19,0,10
2012-03-19 11:00:00,201,1,0,1,1,22.96,26.515,68,11.0014,2012,3,19,0,11
2012-03-19 12:00:00,282,1,0,1,1,24.6,30.305,64,16.9979,2012,3,19,0,12
2012-03-19 13:00:00,263,1,0,1,1,25.42,30.305,61,16.9979,2012,3,19,0,13
2012-03-19 14:00:00,260,1,0,1,2,26.24,31.06,57,12.998,2012,3,19,0,14
2012-03-19 15:00:00,286,1,0,1,1,26.24,31.06,57,15.0013,2012,3,19,0,15
2012-03-19 16:00:00,385,1,0,1,1,27.06,31.06,50,15.0013,2012,3,19,0,16
2012-03-19 17:00:00,721,1,0,1,1,26.24,31.06,53,15.0013,2012,3,19,0,17
2012-03-19 18:00:00,801,1,0,1,1,26.24,31.06,57,16.9979,2012,3,19,0,18
2012-03-19 19:00:00,549,1,0,1,1,25.42,30.305,61,15.0013,2012,3,19,0,19
2012-03-19 20:00:00,330,1,0,1,1,24.6,30.305,64,15.0013,2012,3,19,0,20
2012-03-19 21:00:00,223,1,0,1,1,24.6,30.305,64,11.0014,2012,3,19,0,21
2012-03-19 22:00:00,148,1,0,1,2,22.96,26.515,73,11.0014,2012,3,19,0,22
2012-03-19 23:00:00,54,1,0,1,2,22.96,26.515,78,8.9981,2012,3,19,0,23
2012-04-01 00:00:00,67,2,0,0,2,14.76,16.665,76,16.9979,2012,4,1,6,0
2012-04-01 01:00:00,62,2,0,0,2,14.76,17.425,76,11.0014,2012,4,1,6,1
2012-04-01 02:00:00,81,2,0,0,2,14.76,17.425,76,11.0014,2012,4,1,6,2
2012-04-01 03:00:00,25,2,0,0,2,13.94,16.665,81,8.9981,2012,4,1,6,3
2012-04-01 04:00:00,12,2,0,0,2,13.94,17.425,81,6.0032,2012,4,1,6,4
2012-04-01 05:00:00,18,2,0,0,2,13.94,17.425,81,6.0032,2012,4,1,6,5
2012-04-01 06:00:00,97,2,0,0,2,14.76,17.425,76,8.9981,2012,4,1,6,6
2012-04-01 07:00:00,84,2,0,0,2,14.76,17.425,71,8.9981,2012,4,1,6,7
2012-04-01 08:00:00,125,2,0,0,2,14.76,18.18,76,6.0032,2012,4,1,6,8
2012-04-01 09:00:00,275,2,0,0,2,14.76,17.425,81,8.9981,2012,4,1,6,9
2012-04-01 10:00:00,360,2,0,0,2,16.4,20.455,71,7.0015,2012,4,1,6,10
2012-04-01 11:00:00,451,2,0,0,2,16.4,20.455,71,12.998,2012,4,1,6,11
2012-04-01 12:00:00,445,2,0,0,2,17.22,21.21,67,15.0013,2012,4,1,6,12
2012-04-01 13:00:00,464,2,0,0,2,18.04,21.97,62,12.998,2012,4,1,6,13
2012-04-01 14:00:00,561,2,0,0,2,19.68,23.485,55,15.0013,2012,4,1,6,14
2012-04-01 15:00:00,573,2,0,0,1,20.5,24.24,55,16.9979,2012,4,1,6,15
2012-04-01 16:00:00,511,2,0,0,1,21.32,25.0,52,16.9979,2012,4,1,6,16
2012-04-01 17:00:00,555,2,0,0,1,21.32,25.0,55,19.0012,2012,4,1,6,17
2012-04-01 18:00:00,432,2,0,0,1,21.32,25.0,52,19.9995,2012,4,1,6,18
2012-04-01 19:00:00,346,2,0,0,1,21.32,25.0,55,15.0013,2012,4,1,6,19
2012-04-01 20:00:00,232,2,0,0,2,20.5,24.24,59,15.0013,2012,4,1,6,20
2012-04-01 21:00:00,134,2,0,0,2,20.5,24.24,59,11.0014,2012,4,1,6,21
2012-04-01 22:00:00,68,2,0,0,3,20.5,24.24,63,7.0015,2012,4,1,6,22
2012-04-01 23:00:00,63,2,0,0,3,18.86,22.725,72,0.0,2012,4,1,6,23
2012-04-02 00:00:00,17,2,0,1,3,18.04,21.97,82,7.0015,2012,4,2,0,0
2012-04-02 01:00:00,5,2,0,1,3,17.22,21.21,88,6.0032,2012,4,2,0,1
2012-04-02 02:00:00,5,2,0,1,3,18.04,21.97,94,8.9981,2012,4,2,0,2
2012-04-02 04:00:00,4,2,0,1,1,16.4,20.455,76,32.9975,2012,4,2,0,4
2012-04-02 05:00:00,24,2,0,1,1,16.4,20.455,76,32.9975,2012,4,2,0,5
2012-04-02 06:00:00,110,2,0,1,1,14.76,15.91,71,31.0009,2012,4,2,0,6
2012-04-02 07:00:00,306,2,0,1,1,13.94,15.15,66,26.0027,2012,4,2,0,7
2012-04-02 08:00:00,589,2,0,1,1,14.76,16.665,57,22.0028,2012,4,2,0,8
2012-04-02 09:00:00,317,2,0,1,1,15.58,19.695,54,23.9994,2012,4,2,0,9
2012-04-02 10:00:00,204,2,0,1,1,16.4,20.455,50,35.0008,2012,4,2,0,10
2012-04-02 11:00:00,209,2,0,1,1,17.22,21.21,47,30.0026,2012,4,2,0,11
2012-04-02 12:00:00,281,2,0,1,1,18.04,21.97,44,30.0026,2012,4,2,0,12
2012-04-02 13:00:00,281,2,0,1,1,18.86,22.725,36,19.9995,2012,4,2,0,13
2012-04-02 14:00:00,268,2,0,1,1,18.86,22.725,31,27.9993,2012,4,2,0,14
2012-04-02 15:00:00,324,2,0,1,1,19.68,23.485,33,27.9993,2012,4,2,0,15
2012-04-02 16:00:00,395,2,0,1,1,20.5,24.24,34,22.0028,2012,4,2,0,16
2012-04-02 17:00:00,729,2,0,1,1,20.5,24.24,29,19.0012,2012,4,2,0,17
2012-04-02 18:00:00,618,2,0,1,1,20.5,24.24,27,16.9979,2012,4,2,0,18
2012-04-02 19:00:00,494,2,0,1,1,20.5,24.24,27,16.9979,2012,4,2,0,19
2012-04-02 20:00:00,329,2,0,1,1,18.86,22.725,31,11.0014,2012,4,2,0,20
2012-04-02 21:00:00,238,2,0,1,1,18.86,22.725,28,8.9981,2012,4,2,0,21
2012-04-02 22:00:00,123,2,0,1,1,17.22,21.21,44,12.998,2012,4,2,0,22
2012-04-02 23:00:00,66,2,0,1,1,18.04,21.97,35,11.0014,2012,4,2,0,23
2012-04-03 00:00:00,33,2,0,1,1,16.4,20.455,43,8.9981,2012,4,3,1,0
2012-04-03 01:00:00,11,2,0,1,1,15.58,19.695,46,15.0013,2012,4,3,1,1
2012-04-03 02:00:00,5,2,0,1,1,14.76,17.425,53,11.0014,2012,4,3,1,2
2012-04-03 03:00:00,3,2,0,1,1,15.58,19.695,46,0.0,2012,4,3,1,3
2012-04-03 04:00:00,1,2,0,1,1,13.12,16.665,66,6.0032,2012,4,3,1,4
2012-04-03 05:00:00,27,2,0,1,1,13.12,16.665,66,6.0032,2012,4,3,1,5
2012-04-03 06:00:00,100,2,0,1,1,12.3,15.91,61,6.0032,2012,4,3,1,6
